WKT,C_COMP_MER,INDIRIZZ,CARRAIO,FRONTE,INSEGNA,ANNO_INI,MESE_INI,TIPO_MER,DESC_RIP,DETT_RIP,CAT_MER,PREVALEN,TIPO_LOC,MQ_TOT_L,MQ_TOT_V,TIPO_ADD,NOME_ADD,SEZCENS,ZONASTAT,NCIRCO,SEZ_ELET,CAP
"POINT (1395971.435 4990188.407)",CF,VIA SALUZZO 31/C,No,No,,2016,1,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,134676,37,17,,NEGOZIO,352,09,8,0,10125
"POINT (1396068.842 4990623.53)",CF,VIA NIZZA 5,Si,No,,2011,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,118190,8,3,,INTERPILASTRO,325,09,8,724,10125
"POINT (1395971.435 4990188.407)",CF,VIA SALUZZO 31/C,No,No,,2016,1,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,134676,37,17,,NEGOZIO,352,09,8,0,10125
"POINT (1396068.842 4990623.53)",CF,VIA NIZZA 5,Si,No,,1992,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,35157,4,.,,NEGOZIO,325,09,8,724,10125
"POINT (1396475.684 4990351.306)",CF,VIA BERNARDINO GALLIARI 27,Si,No,,1975,1,EXTRALIMENTARI,MEDIE STRUTTURE,Medie strutture di vendita,Extralimentari,S,34975,.,400,,NEGOZIO,330,09,8,731,10125
"POINT (1396324.89264748 4990521.47221781)",EP,VIA S. PIO V 11/F,Si,No,,2016,5,ALTRO,Somministrazione,U,Nessuna,,135409,40,,,,321,09,8,0,10125
"POINT (1395971.435 4990188.407)",CF,VIA SALUZZO 31/C,No,No,,2011,2,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Telefonia,S,114696,45,35,,NEGOZIO,352,09,8,0,10125
"POINT (1396068.842 4990623.53)",CF,VIA NIZZA 5,Si,No,,2003,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,19182,2,.,,NEGOZIO,325,09,8,724,10125
"POINT (1396475.684 4990351.306)",CF,VIA BERNARDINO GALLIARI 27,Si,No,,1979,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,30628,24,.,,NEGOZIO,330,09,8,731,10125
"POINT (1395971.435 4990188.407)",CF,VIA SALUZZO 31/C,No,No,,2007,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Non alimentari annessi ad altre attivita,S,102907,45,35,N,NEGOZIO,352,09,8,0,10125
"POINT (1396491.687 4990329.647)",EP,VIA BERNARDINO GALLIARI 28/C,No,No,,1995,7,ALTRO,Somministrazione,A+B,Nessuna,,46719,47,,,,337,09,8,0,10125
"POINT (1395987.5 4990344.507)",EP,VIA SALUZZO 32 scala A,No,No,,2014,8,ALTRO,Somministrazione,U,Nessuna,,129790,25,,,,339,09,8,725,10125
"POINT (1396489.625 4990343.968)",CF,VIA BERNARDINO GALLIARI 29/A,No,No,,2004,10,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Pizza al taglio,S,37517,.,3,N,NEGOZIO,330,09,8,0,10125
"POINT (1395987.5 4990344.507)",CF,VIA SALUZZO 32 scala A,No,No,,2013,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,127519,32,4,,NEGOZIO,339,09,8,725,10125
"POINT (1396190.395 4990502.076)",CF,VIA BERNARDINO GALLIARI 9,Si,No,,2001,1,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Pasticceria,S,4797,60,.,N,NEGOZIO,327,09,8,726,10125
"POINT (1395987.5 4990344.507)",CF,VIA SALUZZO 32 scala A,No,No,,2013,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,127519,32,4,,NEGOZIO,339,09,8,725,10125
"POINT (1396209.557 4990491.993)",CF,VIA BERNARDINO GALLIARI 11/D,No,No,,2007,7,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,100740,80,77,N,NEGOZIO,327,09,8,0,10125
"POINT (1396210.832 4990568.409)",EP,VIA S. PIO V 8,Si,No,,1980,9,ALTRO,Somministrazione,A,Nessuna,,41533,61,,N,,327,09,8,726,10125
"POINT (1396308.917 4990516.635)",AE,VIA S. PIO V 14/D,No,No,,1994,2,ALTRO,Acconciatori/estetisti,Acconciatori,Nessuna,,60581,0,.,,,328,09,8,726,10125
"POINT (1396390.216 4990473.542)",CF,VIA S. PIO V 20/F,No,No,,2012,2,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,119049,65,48,,NEGOZIO,329,09,8,0,10125
"POINT (1396561.148 4990473.514)",EP,CORSO VITTORIO EMANUELE II 9,Si,No,,2016,9,.,Somministrazione,B,Nessuna,,46563,27,,,,323,09,8,731,10125
"POINT (1396561.148 4990473.514)",AE,CORSO VITTORIO EMANUELE II 9,Si,No,,2016,7,ALTRO,Acconciatori/estetisti,Acconciatori,Nessuna,,136133,88,.,,,323,09,8,731,10125
"POINT (1396561.148 4990473.514)",CF,CORSO VITTORIO EMANUELE II 9,Si,No,,2016,9,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,217,S,134952,30,1,,NEGOZIO,323,09,8,731,10125
"POINT (1396561.148 4990473.514)",CF,CORSO VITTORIO EMANUELE II 9,Si,No,,2016,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,208,S,136022,88,5,,NEGOZIO,323,09,8,731,10125
"POINT (1396561.148 4990473.514)",CF,CORSO VITTORIO EMANUELE II 9,Si,No,,1993,4,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,10240,50,.,,NEGOZIO,323,09,8,731,10125
"POINT (1396319.554 4990303.098)",CF,VIA CLAUDIO LUIGI BERTHOLLET 24/C,No,No,,2001,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,24010,33,.,,NEGOZIO,343,09,8,0,10125
"POINT (1396322.217 4990301.69)",EP,VIA CLAUDIO LUIGI BERTHOLLET 24,Si,No,,2008,7,ALTRO,Somministrazione,U,Nessuna,,105297,.,,N,,343,09,8,728,10125
